date,hour,load
6/7/2018,6,1011
6/7/2018,7,1067
6/7/2018,8,1250
6/7/2018,9,1354
6/7/2018,10,1440
6/7/2018,11,1509
6/7/2018,12,1529
6/7/2018,13,1526
6/7/2018,14,1532
6/7/2018,15,1531
6/7/2018,16,1436
6/7/2018,17,1371
6/7/2018,18,1308
6/7/2018,19,1387
6/7/2018,20,1362
6/7/2018,21,1333
6/7/2018,22,1303
6/7/2018,23,1244
6/7/2018,24,1146
6/8/2018,1,1106
6/8/2018,2,1062
6/8/2018,3,1021
6/8/2018,4,1011
6/8/2018,5,1019
6/8/2018,6,1013
6/8/2018,7,1072
6/8/2018,8,1262
6/8/2018,9,1388
6/8/2018,10,1464
6/8/2018,11,1525
6/8/2018,12,1553
6/8/2018,13,1549
6/8/2018,14,1538
6/8/2018,15,1539
6/8/2018,16,1454
6/8/2018,17,1361
6/8/2018,18,1317
6/8/2018,19,1372
6/8/2018,20,1360
6/8/2018,21,1315
6/8/2018,22,1279
6/8/2018,23,1234
6/8/2018,24,1168
6/9/2018,1,1095
6/9/2018,2,1060
6/9/2018,3,1028
6/9/2018,4,1018
6/9/2018,5,1012
6/9/2018,6,983
6/9/2018,7,988
6/9/2018,8,1107
6/9/2018,9,1231
6/9/2018,10,1314
6/9/2018,11,1369
6/9/2018,12,1407
6/9/2018,13,1368
6/9/2018,14,1329
6/9/2018,15,1276
6/9/2018,16,1207
6/9/2018,17,1186
6/9/2018,18,1215
6/9/2018,19,1242
6/9/2018,20,1236
6/9/2018,21,1201
6/9/2018,22,1166
6/9/2018,23,1110
6/9/2018,24,1063
6/10/2018,1,1025
6/10/2018,2,997
6/10/2018,3,981
6/10/2018,4,964
6/10/2018,5,952
6/10/2018,6,943
6/10/2018,7,912
6/10/2018,8,963
6/10/2018,9,1013
6/10/2018,10,1071
6/10/2018,11,1145
6/10/2018,12,1172
6/10/2018,13,1189
6/10/2018,14,1197
6/10/2018,15,1151
6/10/2018,16,1105
6/10/2018,17,1090
6/10/2018,18,1120
6/10/2018,19,1183
6/10/2018,20,1179
6/10/2018,21,1154
6/10/2018,22,1119
6/10/2018,23,1055
6/10/2018,24,1006
6/11/2018,1,979
6/11/2018,2,946
6/11/2018,3,926
6/11/2018,4,926
6/11/2018,5,939
6/11/2018,6,981
6/11/2018,7,1013
6/11/2018,8,1216
6/11/2018,9,1324
6/11/2018,10,1402
6/11/2018,11,1448
6/11/2018,12,1471
6/11/2018,13,1488
6/11/2018,14,1530
6/11/2018,15,1524
6/11/2018,16,1471
6/11/2018,17,1288
6/11/2018,18,1208
6/11/2018,19,1264
6/11/2018,20,1276
6/11/2018,21,1247
6/11/2018,22,1218
6/11/2018,23,1170
6/11/2018,24,1107
6/12/2018,1,1064
6/12/2018,2,1036
6/12/2018,3,1003
6/12/2018,4,990
6/12/2018,5,997
6/12/2018,6,1007
6/12/2018,7,1062
6/12/2018,8,1219
6/12/2018,9,1354
6/12/2018,10,1449
6/12/2018,11,1484
6/12/2018,12,1488
6/12/2018,13,1512
6/12/2018,14,1561
6/12/2018,15,1555
6/12/2018,16,1519
6/12/2018,17,1427
6/12/2018,18,1322
6/12/2018,19,1421
6/12/2018,20,1399
6/12/2018,21,1349
6/12/2018,22,1300
6/12/2018,23,1244
6/12/2018,24,1178
6/13/2018,1,1121
6/13/2018,2,1082
6/13/2018,3,1053
6/13/2018,4,1034
6/13/2018,5,1034
6/13/2018,6,1023
6/13/2018,7,1074
6/13/2018,8,1292
6/13/2018,9,1444
6/13/2018,10,1520
6/13/2018,11,1577
6/13/2018,12,1599
6/13/2018,13,1608
6/13/2018,14,1627
6/13/2018,15,1614
6/13/2018,16,1546
6/13/2018,17,1430
6/13/2018,18,1333
6/13/2018,19,1402
6/13/2018,20,1374
6/13/2018,21,1351
6/13/2018,22,1303
6/13/2018,23,1240
6/13/2018,24,1184
6/14/2018,1,1124
6/14/2018,2,1088
6/14/2018,3,1058
6/14/2018,4,1034
6/14/2018,5,1033
6/14/2018,6,1054
6/14/2018,7,1104
6/14/2018,8,1307
6/14/2018,9,1428
6/14/2018,10,1529
6/14/2018,11,1562
6/14/2018,12,1555
6/14/2018,13,1551
6/14/2018,14,1541
6/14/2018,15,1551
6/14/2018,16,1514
6/14/2018,17,1421
6/14/2018,18,1342
6/14/2018,19,1412
6/14/2018,20,1393
6/14/2018,21,1356
6/14/2018,22,1294
6/14/2018,23,1232
6/14/2018,24,1167
6/15/2018,1,1119
6/15/2018,2,1083
6/15/2018,3,1057
6/15/2018,4,1039
6/15/2018,5,1055
6/15/2018,6,1081
6/15/2018,7,1108
6/15/2018,8,1266
6/15/2018,9,1362
6/15/2018,10,1419
6/15/2018,11,1472
6/15/2018,12,1457
6/15/2018,13,1446
6/15/2018,14,1471
6/15/2018,15,1457
6/15/2018,16,1410
6/15/2018,17,1349
6/15/2018,18,1274
6/15/2018,19,1347
6/15/2018,20,1344
6/15/2018,21,1301
6/15/2018,22,1265
6/15/2018,23,1201
6/15/2018,24,1146
6/16/2018,1,1095
6/16/2018,2,1060
6/16/2018,3,1034
6/16/2018,4,1009
6/16/2018,5,1011
6/16/2018,6,988
6/16/2018,7,1005
6/16/2018,8,1114
6/16/2018,9,1228
6/16/2018,10,1315
6/16/2018,11,1389
6/16/2018,12,1395
6/16/2018,13,1366
6/16/2018,14,1368
6/16/2018,15,1351
6/16/2018,16,1323
6/16/2018,17,1286
6/16/2018,18,1259
6/16/2018,19,1343
6/16/2018,20,1354
6/16/2018,21,1323
6/16/2018,22,1278
6/16/2018,23,1238
6/16/2018,24,1196
6/17/2018,1,1140
6/17/2018,2,1105
6/17/2018,3,1052
6/17/2018,4,1043
6/17/2018,5,1034
6/17/2018,6,994
6/17/2018,7,1000
6/17/2018,8,1049
6/17/2018,9,1100
6/17/2018,10,1168
6/17/2018,11,1248
6/17/2018,12,1280
6/17/2018,13,1294
6/17/2018,14,1262
6/17/2018,15,1235
6/17/2018,16,1203
6/17/2018,17,1192
6/17/2018,18,1190
6/17/2018,19,1299
6/17/2018,20,1315
6/17/2018,21,1317
6/17/2018,22,1275
6/17/2018,23,1223
6/17/2018,24,1158
6/18/2018,1,1097
6/18/2018,2,1057
6/18/2018,3,1034
6/18/2018,4,1018
6/18/2018,5,1005
6/18/2018,6,1049
6/18/2018,7,1095
6/18/2018,8,1299
6/18/2018,9,1458
6/18/2018,10,1521
6/18/2018,11,1557
6/18/2018,12,1555
6/18/2018,13,1591
6/18/2018,14,1597
6/18/2018,15,1550
6/18/2018,16,1480
6/18/2018,17,1412
6/18/2018,18,1316
6/18/2018,19,1384
6/18/2018,20,1381
6/18/2018,21,1348
6/18/2018,22,1309
6/18/2018,23,1248
6/18/2018,24,1177
6/19/2018,1,1134
6/19/2018,2,1093
6/19/2018,3,1066
6/19/2018,4,1052
6/19/2018,5,1058
6/19/2018,6,1086
6/19/2018,7,1116
6/19/2018,8,1288
6/19/2018,9,1373
6/19/2018,10,1457
6/19/2018,11,1531
6/19/2018,12,1510
6/19/2018,13,1487
6/19/2018,14,1387
6/19/2018,15,1396
6/19/2018,16,1345
6/19/2018,17,1274
6/19/2018,18,1210
6/19/2018,19,1257
6/19/2018,20,1255
6/19/2018,21,1233
6/19/2018,22,1191
6/19/2018,23,1132
6/19/2018,24,1056
6/20/2018,1,1007
6/20/2018,2,982
6/20/2018,3,956
6/20/2018,4,952
6/20/2018,5,959
6/20/2018,6,970
6/20/2018,7,1004
6/20/2018,8,1198
6/20/2018,9,1332
6/20/2018,10,1428
6/20/2018,11,1480
6/20/2018,12,1493
6/20/2018,13,1524
6/20/2018,14,1557
6/20/2018,15,1555
6/20/2018,16,1517
6/20/2018,17,1421
6/20/2018,18,1310
6/20/2018,19,1373
6/20/2018,20,1364
6/20/2018,21,1327
6/20/2018,22,1272
6/20/2018,23,1214
6/20/2018,24,1121
6/21/2018,1,1085
6/21/2018,2,1050
6/21/2018,3,1019
6/21/2018,4,1009
6/21/2018,5,1033
6/21/2018,6,1022
6/21/2018,7,1083
6/21/2018,8,1261
6/21/2018,9,1382
6/21/2018,10,1478
6/21/2018,11,1535
6/21/2018,12,1549
6/21/2018,13,1571
6/21/2018,14,1578
6/21/2018,15,1590
6/21/2018,16,1540
6/21/2018,17,1409
6/21/2018,18,1325
6/21/2018,19,1396
6/21/2018,20,1383
6/21/2018,21,1362
6/21/2018,22,1301
6/21/2018,23,1231
6/21/2018,24,1161
6/22/2018,1,1105
6/22/2018,2,1073
6/22/2018,3,1037
6/22/2018,4,1020
6/22/2018,5,1028
6/22/2018,6,1016
6/22/2018,7,1088
6/22/2018,8,1286
6/22/2018,9,1423
6/22/2018,10,1519
6/22/2018,11,1566
6/22/2018,12,1581
6/22/2018,13,1578
6/22/2018,14,1603
6/22/2018,15,1580
6/22/2018,16,1504
6/22/2018,17,1386
6/22/2018,18,1317
6/22/2018,19,1406
6/22/2018,20,1401
6/22/2018,21,1358
6/22/2018,22,1304
6/22/2018,23,1243
6/22/2018,24,1172
6/23/2018,1,1142
6/23/2018,2,1094
6/23/2018,3,1051
6/23/2018,4,1044
6/23/2018,5,1049
6/23/2018,6,1012
6/23/2018,7,1054
6/23/2018,8,1186
6/23/2018,9,1265
6/23/2018,10,1400
6/23/2018,11,1432
6/23/2018,12,1412
6/23/2018,13,1362
6/23/2018,14,1323
6/23/2018,15,1238
6/23/2018,16,1224
6/23/2018,17,1182
6/23/2018,18,1173
6/23/2018,19,1221
6/23/2018,20,1252
6/23/2018,21,1225
6/23/2018,22,1176
6/23/2018,23,1125
6/23/2018,24,1049
6/24/2018,1,1018
6/24/2018,2,979
6/24/2018,3,985
6/24/2018,4,962
6/24/2018,5,973
6/24/2018,6,970
6/24/2018,7,954
6/24/2018,8,988
6/24/2018,9,1009
6/24/2018,10,1055
6/24/2018,11,1129
6/24/2018,12,1183
6/24/2018,13,1183
6/24/2018,14,1184
6/24/2018,15,1169
6/24/2018,16,1151
6/24/2018,17,1136
6/24/2018,18,1123
6/24/2018,19,1203
6/24/2018,20,1231
6/24/2018,21,1222
6/24/2018,22,1182
6/24/2018,23,1132
6/24/2018,24,1068
6/25/2018,1,1018
6/25/2018,2,987
6/25/2018,3,977
6/25/2018,4,970
6/25/2018,5,972
6/25/2018,6,1038
6/25/2018,7,1064
6/25/2018,8,1251
6/25/2018,9,1358
6/25/2018,10,1429
6/25/2018,11,1462
6/25/2018,12,1463
6/25/2018,13,1455
6/25/2018,14,1473
6/25/2018,15,1477
6/25/2018,16,1436
6/25/2018,17,1373
6/25/2018,18,1287
6/25/2018,19,1375
6/25/2018,20,1343
6/25/2018,21,1308
6/25/2018,22,1255
6/25/2018,23,1185
6/25/2018,24,1107
6/26/2018,1,1053
6/26/2018,2,1031
6/26/2018,3,1005
6/26/2018,4,992
6/26/2018,5,1002
6/26/2018,6,1024
6/26/2018,7,1065
6/26/2018,8,1249
6/26/2018,9,1392
6/26/2018,10,1482
6/26/2018,11,1535
6/26/2018,12,1517
6/26/2018,13,1521
6/26/2018,14,1499
6/26/2018,15,1462
6/26/2018,16,1394
6/26/2018,17,1314
6/26/2018,18,1242
6/26/2018,19,1321
6/26/2018,20,1307
6/26/2018,21,1256
6/26/2018,22,1190
6/26/2018,23,1143
6/26/2018,24,1061
6/27/2018,1,1018
6/27/2018,2,988
6/27/2018,3,964
6/27/2018,4,954
6/27/2018,5,971
6/27/2018,6,1002
6/27/2018,7,1024
6/27/2018,8,1209
6/27/2018,9,1332
6/27/2018,10,1424
6/27/2018,11,1492
6/27/2018,12,1518
6/27/2018,13,1542
6/27/2018,14,1551
6/27/2018,15,1519
6/27/2018,16,1446
6/27/2018,17,1361
6/27/2018,18,1295
6/27/2018,19,1362
6/27/2018,20,1363
6/27/2018,21,1322
6/27/2018,22,1263
6/27/2018,23,1157
6/27/2018,24,1094
6/28/2018,1,1053
6/28/2018,2,1024
6/28/2018,3,995
6/28/2018,4,991
6/28/2018,5,992
6/28/2018,6,1038
6/28/2018,7,1060
6/28/2018,8,1222
6/28/2018,9,1349
6/28/2018,10,1462
6/28/2018,11,1499
6/28/2018,12,1506
6/28/2018,13,1475
6/28/2018,14,1456
6/28/2018,15,1417
6/28/2018,16,1374
6/28/2018,17,1322
6/28/2018,18,1271
6/28/2018,19,1352
6/28/2018,20,1293
6/28/2018,21,1262
6/28/2018,22,1217
6/28/2018,23,1155
6/28/2018,24,1085
6/29/2018,1,1047
6/29/2018,2,1025
6/29/2018,3,1008
6/29/2018,4,994
6/29/2018,5,1008
6/29/2018,6,1028
6/29/2018,7,1051
6/29/2018,8,1237
6/29/2018,9,1327
6/29/2018,10,1417
6/29/2018,11,1481
6/29/2018,12,1496
6/29/2018,13,1500
6/29/2018,14,1521
6/29/2018,15,1550
6/29/2018,16,1445
6/29/2018,17,1353
6/29/2018,18,1262
6/29/2018,19,1332
6/29/2018,20,1323
6/29/2018,21,1282
6/29/2018,22,1234
6/29/2018,23,1182
6/29/2018,24,1119
6/30/2018,1,1068
6/30/2018,2,1040
6/30/2018,3,1007
6/30/2018,4,988
6/30/2018,5,998
6/30/2018,6,986
6/30/2018,7,999
6/30/2018,8,1101
6/30/2018,9,1212
6/30/2018,10,1322
6/30/2018,11,1363
6/30/2018,12,1364
6/30/2018,13,1346
6/30/2018,14,1356
6/30/2018,15,1321
6/30/2018,16,1317
6/30/2018,17,1270
6/30/2018,18,1244
6/30/2018,19,1319
6/30/2018,20,1299
6/30/2018,21,1277
6/30/2018,22,1240
6/30/2018,23,1190
6/30/2018,24,1132
7/1/2018,1,1075
7/1/2018,2,1046
7/1/2018,3,1015
7/1/2018,4,985
7/1/2018,5,976
7/1/2018,6,958
7/1/2018,7,928
7/1/2018,8,985
7/1/2018,9,1044
7/1/2018,10,1086
7/1/2018,11,1138
7/1/2018,12,1143
7/1/2018,13,1161
7/1/2018,14,1155
7/1/2018,15,1154
7/1/2018,16,1112
7/1/2018,17,1092
7/1/2018,18,1100
7/1/2018,19,1182
7/1/2018,20,1184
7/1/2018,21,1176
7/1/2018,22,1154
7/1/2018,23,1106
7/1/2018,24,1052
7/2/2018,1,1012
7/2/2018,2,982
7/2/2018,3,960
7/2/2018,4,951
7/2/2018,5,956
7/2/2018,6,990
7/2/2018,7,1040
7/2/2018,8,1219
7/2/2018,9,1389
7/2/2018,10,1456
7/2/2018,11,1461
7/2/2018,12,1435
7/2/2018,13,1447
7/2/2018,14,1437
7/2/2018,15,1429
7/2/2018,16,1387
7/2/2018,17,1286
7/2/2018,18,1208
7/2/2018,19,1279
7/2/2018,20,1257
7/2/2018,21,1222
7/2/2018,22,1182
7/2/2018,23,1122
7/2/2018,24,1052
7/3/2018,1,1018
7/3/2018,2,983
7/3/2018,3,960
7/3/2018,4,957
7/3/2018,5,970
7/3/2018,6,1010
7/3/2018,7,1043
7/3/2018,8,1237
7/3/2018,9,1348
7/3/2018,10,1424
7/3/2018,11,1485
7/3/2018,12,1506
7/3/2018,13,1541
7/3/2018,14,1561
7/3/2018,15,1559
7/3/2018,16,1505
7/3/2018,17,1429
7/3/2018,18,1318
7/3/2018,19,1364
7/3/2018,20,1361
7/3/2018,21,1335
7/3/2018,22,1282
7/3/2018,23,1209
7/3/2018,24,1154
7/4/2018,1,1104
7/4/2018,2,1059
7/4/2018,3,1030
7/4/2018,4,1019
7/4/2018,5,1015
7/4/2018,6,1023
7/4/2018,7,1080
7/4/2018,8,1282
7/4/2018,9,1398
7/4/2018,10,1484
7/4/2018,11,1552
7/4/2018,12,1546
7/4/2018,13,1559
7/4/2018,14,1575
7/4/2018,15,1576
7/4/2018,16,1524
7/4/2018,17,1439
7/4/2018,18,1334
7/4/2018,19,1417
7/4/2018,20,1403
7/4/2018,21,1376
7/4/2018,22,1330
7/4/2018,23,1267
7/4/2018,24,1190
7/5/2018,1,1130
7/5/2018,2,1091
7/5/2018,3,1064
7/5/2018,4,1043
7/5/2018,5,1040
7/5/2018,6,1040
7/5/2018,7,1088
7/5/2018,8,1292
7/5/2018,9,1415
7/5/2018,10,1497
7/5/2018,11,1549
7/5/2018,12,1568
7/5/2018,13,1568
7/5/2018,14,1584
7/5/2018,15,1605
7/5/2018,16,1518
7/5/2018,17,1393
7/5/2018,18,1294
7/5/2018,19,1383
7/5/2018,20,1349
7/5/2018,21,1347
7/5/2018,22,1288
7/5/2018,23,1229
7/5/2018,24,1163
7/6/2018,1,1106
7/6/2018,2,1063
7/6/2018,3,1022
7/6/2018,4,1015
7/6/2018,5,1017
7/6/2018,6,1051
7/6/2018,7,1061
7/6/2018,8,1211
7/6/2018,9,1370
7/6/2018,10,1471
7/6/2018,11,1511
7/6/2018,12,1502
7/6/2018,13,1539
7/6/2018,14,1535
7/6/2018,15,1463
7/6/2018,16,1384
7/6/2018,17,1288
7/6/2018,18,1219
7/6/2018,19,1291
7/6/2018,20,1276
7/6/2018,21,1235
7/6/2018,22,1184
7/6/2018,23,1146
7/6/2018,24,1076
7/7/2018,1,1030
7/7/2018,2,994
7/7/2018,3,975
7/7/2018,4,959
7/7/2018,5,955
7/7/2018,6,942
7/7/2018,7,968
7/7/2018,8,1066
7/7/2018,9,1204
7/7/2018,10,1316
7/7/2018,11,1375
7/7/2018,12,1375
7/7/2018,13,1364
7/7/2018,14,1359
7/7/2018,15,1342
7/7/2018,16,1307
7/7/2018,17,1279
7/7/2018,18,1243
7/7/2018,19,1314
7/7/2018,20,1321
7/7/2018,21,1283
7/7/2018,22,1241
7/7/2018,23,1194
7/7/2018,24,1137
7/8/2018,1,1091
7/8/2018,2,1051
7/8/2018,3,1012
7/8/2018,4,1003
7/8/2018,5,996
7/8/2018,6,944
7/8/2018,7,925
7/8/2018,8,987
7/8/2018,9,1055
7/8/2018,10,1114
7/8/2018,11,1192
7/8/2018,12,1205
7/8/2018,13,1224
7/8/2018,14,1216
7/8/2018,15,1243
7/8/2018,16,1225
7/8/2018,17,1219
7/8/2018,18,1182
7/8/2018,19,1262
7/8/2018,20,1287
7/8/2018,21,1273
7/8/2018,22,1265
7/8/2018,23,1224
7/8/2018,24,1154
7/9/2018,1,1096
7/9/2018,2,1067
7/9/2018,3,1037
7/9/2018,4,1018
7/9/2018,5,1020
7/9/2018,6,1034
7/9/2018,7,1076
7/9/2018,8,1258
7/9/2018,9,1425
7/9/2018,10,1523
7/9/2018,11,1559
7/9/2018,12,1575
7/9/2018,13,1589
7/9/2018,14,1621
7/9/2018,15,1604
7/9/2018,16,1528
7/9/2018,17,1446
7/9/2018,18,1330
7/9/2018,19,1404
7/9/2018,20,1407
7/9/2018,21,1375
7/9/2018,22,1332
7/9/2018,23,1250
7/9/2018,24,1165
7/10/2018,1,1118
7/10/2018,2,1087
7/10/2018,3,1060
7/10/2018,4,1035
7/10/2018,5,1033
7/10/2018,6,1050
7/10/2018,7,1092
7/10/2018,8,1264
7/10/2018,9,1390
7/10/2018,10,1449
7/10/2018,11,1471
7/10/2018,12,1477
7/10/2018,13,1509
7/10/2018,14,1518
7/10/2018,15,1488
7/10/2018,16,1444
7/10/2018,17,1322
7/10/2018,18,1244
7/10/2018,19,1321
7/10/2018,20,1294
7/10/2018,21,1260
7/10/2018,22,1212
7/10/2018,23,1150
7/10/2018,24,1092
7/11/2018,1,1044
7/11/2018,2,1014
7/11/2018,3,991
7/11/2018,4,975
7/11/2018,5,981
7/11/2018,6,1023
7/11/2018,7,1033
7/11/2018,8,1196
7/11/2018,9,1328
7/11/2018,10,1420
7/11/2018,11,1452
7/11/2018,12,1490
7/11/2018,13,1496
7/11/2018,14,1531
7/11/2018,15,1518
7/11/2018,16,1468
7/11/2018,17,1391
7/11/2018,18,1289
7/11/2018,19,1360
7/11/2018,20,1364
7/11/2018,21,1319
7/11/2018,22,1283
7/11/2018,23,1206
7/11/2018,24,1142
7/12/2018,1,1098
7/12/2018,2,1056
7/12/2018,3,1030
7/12/2018,4,1011
7/12/2018,5,1017
7/12/2018,6,1015
7/12/2018,7,1055
7/12/2018,8,1279
7/12/2018,9,1392
7/12/2018,10,1494
7/12/2018,11,1529
7/12/2018,12,1551
7/12/2018,13,1542
7/12/2018,14,1585
7/12/2018,15,1544
7/12/2018,16,1501
7/12/2018,17,1443
7/12/2018,18,1341
7/12/2018,19,1389
7/12/2018,20,1412
7/12/2018,21,1379
7/12/2018,22,1328
7/12/2018,23,1237
7/12/2018,24,1169
7/13/2018,1,1124
7/13/2018,2,1087
7/13/2018,3,1067
7/13/2018,4,1037
7/13/2018,5,1047
7/13/2018,6,1026
7/13/2018,7,1080
7/13/2018,8,1263
7/13/2018,9,1405
7/13/2018,10,1485
7/13/2018,11,1531
7/13/2018,12,1542
7/13/2018,13,1553
7/13/2018,14,1547
7/13/2018,15,1544
7/13/2018,16,1478
7/13/2018,17,1381
7/13/2018,18,1305
7/13/2018,19,1374
7/13/2018,20,1375
7/13/2018,21,1318
7/13/2018,22,1275
7/13/2018,23,1241
7/13/2018,24,1199
7/14/2018,1,1165
7/14/2018,2,1130
7/14/2018,3,1106
7/14/2018,4,1068
7/14/2018,5,1074
7/14/2018,6,1087
7/14/2018,7,1054
7/14/2018,8,1136
7/14/2018,9,1279
7/14/2018,10,1355
7/14/2018,11,1371
7/14/2018,12,1381
7/14/2018,13,1362
7/14/2018,14,1353
7/14/2018,15,1363
7/14/2018,16,1319
7/14/2018,17,1284
7/14/2018,18,1261
7/14/2018,19,1358
7/14/2018,20,1321
7/14/2018,21,1287
7/14/2018,22,1265
7/14/2018,23,1222
7/14/2018,24,1168
7/15/2018,1,1116
7/15/2018,2,1069
7/15/2018,3,1052
7/15/2018,4,1038
7/15/2018,5,1029
7/15/2018,6,997
7/15/2018,7,981
7/15/2018,8,1051
7/15/2018,9,1117
7/15/2018,10,1200
7/15/2018,11,1289
7/15/2018,12,1306
7/15/2018,13,1220
7/15/2018,14,1269
7/15/2018,15,1182
7/15/2018,16,1154
7/15/2018,17,1121
7/15/2018,18,1123
7/15/2018,19,1241
7/15/2018,20,1266
7/15/2018,21,1265
7/15/2018,22,1229
7/15/2018,23,1195
7/15/2018,24,1135
7/16/2018,1,1093
7/16/2018,2,1035
7/16/2018,3,1027
7/16/2018,4,1015
7/16/2018,5,1013
7/16/2018,6,1062
7/16/2018,7,1069
7/16/2018,8,1260
7/16/2018,9,1370
7/16/2018,10,1431
7/16/2018,11,1481
7/16/2018,12,1506
7/16/2018,13,1503
7/16/2018,14,1510
7/16/2018,15,1500
7/16/2018,16,1458
7/16/2018,17,1359
7/16/2018,18,1271
7/16/2018,19,1331
7/16/2018,20,1312
7/16/2018,21,1289
7/16/2018,22,1236
7/16/2018,23,1176
7/16/2018,24,1100
7/17/2018,1,1047
7/17/2018,2,1021
7/17/2018,3,1000
7/17/2018,4,986
7/17/2018,5,1000
7/17/2018,6,1025
7/17/2018,7,1035
7/17/2018,8,1207
7/17/2018,9,1349
7/17/2018,10,1441
7/17/2018,11,1501
7/17/2018,12,1542
7/17/2018,13,1530
7/17/2018,14,1548
7/17/2018,15,1508
7/17/2018,16,1440
7/17/2018,17,1372
7/17/2018,18,1296
7/17/2018,19,1360
7/17/2018,20,1363
7/17/2018,21,1343
7/17/2018,22,1310
7/17/2018,23,1225
7/17/2018,24,1147
7/18/2018,1,1094
7/18/2018,2,1059
7/18/2018,3,1041
7/18/2018,4,1016
7/18/2018,5,1026
7/18/2018,6,1045
7/18/2018,7,1069
7/18/2018,8,1279
7/18/2018,9,1408
7/18/2018,10,1505
7/18/2018,11,1550
7/18/2018,12,1553
7/18/2018,13,1572
7/18/2018,14,1600
7/18/2018,15,1570
7/18/2018,16,1542
7/18/2018,17,1452
7/18/2018,18,1339
7/18/2018,19,1409
7/18/2018,20,1431
7/18/2018,21,1382
7/18/2018,22,1337
7/18/2018,23,1282
7/18/2018,24,1213
7/19/2018,1,1157
7/19/2018,2,1117
7/19/2018,3,1083
7/19/2018,4,1052
7/19/2018,5,1049
7/19/2018,6,1055
7/19/2018,7,1079
7/19/2018,8,1286
7/19/2018,9,1426
7/19/2018,10,1503
7/19/2018,11,1557
7/19/2018,12,1592
7/19/2018,13,1606
7/19/2018,14,1612
7/19/2018,15,1597
7/19/2018,16,1548
7/19/2018,17,1444
7/19/2018,18,1368
7/19/2018,19,1436
7/19/2018,20,1426
7/19/2018,21,1406
7/19/2018,22,1359
7/19/2018,23,1303
7/19/2018,24,1209
7/20/2018,1,1160
7/20/2018,2,1110
7/20/2018,3,1084
7/20/2018,4,1061
7/20/2018,5,1064
7/20/2018,6,1066
7/20/2018,7,1109
7/20/2018,8,1327
7/20/2018,9,1450
7/20/2018,10,1536
7/20/2018,11,1580
7/20/2018,12,1604
7/20/2018,13,1598
7/20/2018,14,1631
7/20/2018,15,1624
7/20/2018,16,1528
7/20/2018,17,1421
7/20/2018,18,1357
7/20/2018,19,1395
7/20/2018,20,1384
7/20/2018,21,1344
7/20/2018,22,1296
7/20/2018,23,1229
7/20/2018,24,1159
7/21/2018,1,1106
7/21/2018,2,1048
7/21/2018,3,1019
7/21/2018,4,1004
7/21/2018,5,1017
7/21/2018,6,1020
7/21/2018,7,1010
7/21/2018,8,1122
7/21/2018,9,1243
7/21/2018,10,1343
7/21/2018,11,1395
7/21/2018,12,1397
7/21/2018,13,1386
7/21/2018,14,1374
7/21/2018,15,1370
7/21/2018,16,1305
7/21/2018,17,1251
7/21/2018,18,1230
7/21/2018,19,1305
7/21/2018,20,1303
7/21/2018,21,1262
7/21/2018,22,1225
7/21/2018,23,1196
7/21/2018,24,1156
7/22/2018,1,1113
7/22/2018,2,1073
7/22/2018,3,1035
7/22/2018,4,1007
7/22/2018,5,1009
7/22/2018,6,986
7/22/2018,7,937
7/22/2018,8,983
7/22/2018,9,1028
7/22/2018,10,1078
7/22/2018,11,1157
7/22/2018,12,1181
7/22/2018,13,1211
7/22/2018,14,1218
7/22/2018,15,1212
7/22/2018,16,1163
7/22/2018,17,1145
7/22/2018,18,1139
7/22/2018,19,1191
7/22/2018,20,1195
7/22/2018,21,1196
7/22/2018,22,1160
7/22/2018,23,1104
7/22/2018,24,1045
7/23/2018,1,1013
7/23/2018,2,996
7/23/2018,3,962
7/23/2018,4,953
7/23/2018,5,964
7/23/2018,6,1015
7/23/2018,7,1044
7/23/2018,8,1230
7/23/2018,9,1347
7/23/2018,10,1402
7/23/2018,11,1428
7/23/2018,12,1414
7/23/2018,13,1389
7/23/2018,14,1409
7/23/2018,15,1412
7/23/2018,16,1376
7/23/2018,17,1306
7/23/2018,18,1220
7/23/2018,19,1299
7/23/2018,20,1293
7/23/2018,21,1259
7/23/2018,22,1207
7/23/2018,23,1164
7/23/2018,24,1087
7/24/2018,1,1045
7/24/2018,2,1026
7/24/2018,3,1008
7/24/2018,4,985
7/24/2018,5,997
7/24/2018,6,1037
7/24/2018,7,1053
7/24/2018,8,1231
7/24/2018,9,1344
7/24/2018,10,1437
7/24/2018,11,1503
7/24/2018,12,1501
7/24/2018,13,1519
7/24/2018,14,1533
7/24/2018,15,1509
7/24/2018,16,1450
7/24/2018,17,1367
7/24/2018,18,1299
7/24/2018,19,1366
7/24/2018,20,1365
7/24/2018,21,1317
7/24/2018,22,1282
7/24/2018,23,1213
7/24/2018,24,1152
7/25/2018,1,1096
7/25/2018,2,1033
7/25/2018,3,1006
7/25/2018,4,990
7/25/2018,5,985
7/25/2018,6,1027
7/25/2018,7,1051
7/25/2018,8,1236
7/25/2018,9,1382
7/25/2018,10,1473
7/25/2018,11,1488
7/25/2018,12,1469
7/25/2018,13,1431
7/25/2018,14,1425
7/25/2018,15,1420
7/25/2018,16,1375
7/25/2018,17,1290
7/25/2018,18,1216
7/25/2018,19,1289
7/25/2018,20,1271
7/25/2018,21,1231
7/25/2018,22,1168
7/25/2018,23,1101
7/25/2018,24,1045
7/26/2018,1,1002
7/26/2018,2,953
